table_no,record_name,title,year,author_st,taxonomic_group_st,issue,latin_family_name,latin_name,copyright
2824,floradanica_2824.tif,Fluminia arundinacea (Liljebl.) Fr.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2825,floradanica_2825.tif,Briza media L. var. pallescens Doell.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Poaceae,Briza media L.,free
2826,floradanica_2826.tif,Schedonorus Benekeni Lge. (Bromus asper Benek.). 85),1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Poaceae,Bromus benekeni (Lange) Trimen,free
2827,floradanica_2827.tif,Planr´tago (major*) intermedia Gilib.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Plantaginaceae,Plantago major L.  ssp. intermedia (DC.) Arcangeli,free
2828,floradanica_2828.tif,Myosotis repens Don.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Boraginaceae,Myosotis secunda A. Murray,free
2829,floradanica_2829.tif,Ulmus suberosa Ehrh.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Ulmaceae,Ulmus minor Miller var. suberosa (Ehrh.),free
2830,floradanica_2830.tif,Ulmus effusa Willd. (Ulmus pedunculata Foug.).,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Ulmaceae,Ulmus laevis Pallas,free
2831,floradanica_2831.tif,Juncus diffusus Hopp. 195),1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Juncaceae,Juncus effusus L.   x  inflexus L.,free
2832,floradanica_2832.tif,Rubus macrothyrsus Lge. 196),1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Rosaceae,Rubus sp.,free
2833,floradanica_2833.tif,Rubus Jensenii Lge.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2834,floradanica_2834.tif,Anemone (apennina var.?) pallida Lge.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Ranunculaceae,Anemone apennina L. var. pallida Lange,free
2835,floradanica_2835.tif,Oxalis Acetosella var. coerulea DC.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Oxalidaceae,Oxalis acetosella L.,free
2836,floradanica_2836.tif,Hypericum quadrangulum L.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Clusiaceae,Hypericum maculatum Crantz,free
2837,floradanica_2837.tif,Hypericum quadrangulo × tetrepterum Rchb.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Clusiaceae,Hypericum maculatum x tetrapterum,free
2838,floradanica_2838.tif,Tragopogon minor Fr.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Asteraceae,Tragopogon pratensis L. ssp. minor,free
2839,floradanica_2839.tif,Hieracium floribundum Wimm,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Asteraceae,Hieracium floribundum  Wimmer & Grab.,free
2840,floradanica_2840.tif,Hieracium dovrense Fr.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Asteraceae,Hieracium dovrense Fries,free
2841,floradanica_2841.tif,Carduus acanthoides L.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Asteraceae,Carduus acanthoides L.,free
2842,floradanica_2842.tif,Erigeron acris L. var. stricta Lge.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Asteraceae,Erigeron acer L.,free
2843,floradanica_2843.tif,Carex duriuscula C. A. Mey. 200),1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Cyperaceae,Carex maritima Gunnerus,free
2844,floradanica_2844.tif,Carex capillipes Drej.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Cyperaceae,Carex lyngbyei ?,free
2845,floradanica_2845.tif,Carex caespitosa (?) var. elliptica Drej.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Cyperaceae,Carex sp.,free
2846,floradanica_2846.tif,Carex anguillata Drej.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Cyperaceae,Carex sp.,free
2847,floradanica_2847.tif,Carex aemulans Drej. et Lbm. 201),1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Cyperaceae,Carex sp.,free
2848,floradanica_2848.tif,Carex paludosa var. depauperata Æge.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Cyperaceae,Carex acutiformis Ehrh.,free
2849,floradanica_2849.tif,Carex hymenocarpa Drej.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Cyperaceae,Carex sp.,free
2850,floradanica_2850.tif,Carex pulla Good.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Cyperaceae,Carex saxatilis L.,free
2851,floradanica_2851.tif,Betula odorata Bechst. var rhombifolia (Tausch.),1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Betulaceae,Betula pubescens Ehrh.,free
2852,floradanica_2852.tif,Betula intermedia Thom.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Betulaceae,Betula pubescens Ehrh. ssp. czerepanovii  (Orlova),free
2853,floradanica_2853.tif,Betula glandulosa Michx.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Betulaceae,Betula glandulosa Michx.,free
2854,floradanica_2854.tif,Salix alba L. var vitellina (L.),1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Salicaceae,Salix alba L. var. vitellina Koch,free
2855,floradanica_2855.tif,Salix laurina Sm.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Salicaceae,Salix caprea x phylicifolia,free
2856,floradanica_2856.tif,Salix phylicaaefolia L.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Salicaceae,Salix phylicifolia L.,free
2857,floradanica_2857.tif,Salix arbuscula L.,1871,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,Salicaceae,Salix arbuscula L.,free
2858,floradanica_2858.tif,Hypnum cordifolium var. fintinaloides Lge.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2859,floradanica_2859.tif,Hypnum ochraceum Turn.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,Limnobium ochraceum (Turn.) Br. et Sch.,free
2860,floradanica_2860.tif,Anacalypta latifolia Schwägr. / Anacalypta latifolia var. pilifera / Anacalypta lancelota (Dicks.) Röhl.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2861,floradanica_2861.tif,Bryum calophyllum var Jensenii M. T. Lge. / Bryum erythrocarpum Schwägr.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2862,floradanica_2862.tif,Bryum Schimperi C. Müll.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2863,floradanica_2863.tif,Bryum acuminatum Br. et Sch. / Bryum Ludwigii Spreng.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,Webera acuminata Schimp.,free
2864,floradanica_2864.tif,Cincllidium subrotundum Lindb.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2865,floradanica_2865.tif,Breeutelia arcuata (Dicks.) Schimp. / Bartramia breviseta Lindb.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2866,floradanica_2866.tif,Anoectangium compactum (Schleich.) Schwägr.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2867,floradanica_2867.tif,Sphagnum fimbriatum Wils.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2868,floradanica_2868.tif,Spaghnum rigidum (N. E.) Schimp.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2869,floradanica_2869.tif,Spaghnum Mülleri Schimp.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2870,floradanica_2870.tif,Gymnomitrium concinnatum Cord. / Gymnomitrium (?) suecium Gottsche.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2871,floradanica_2871.tif,Scapania uliginosa N. E. / Physiotium cochleariforme N. E.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2872,floradanica_2872.tif,Mastigobryum deflexum N. E. / Lophocolea minor var. erosa N. E.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2873,floradanica_2873.tif,Sendtnera Woodsii (Hook.) Endl. / Jungermannia Vahliana N. E.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2874,floradanica_2874.tif,Jungermannia curvifolia Dicks. / Jungermannia Dicksoni Hook.,1871,Johan Lange,Mosser,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,Trigonanthus curvifolius (Dicks.) Spruc.,free
2875,floradanica_2875.tif,Polychidium muscicolum (Ach.) Mass. / Parmelia olivacea var. aspidota Ach.,1871,Johan Lange,Laver,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2876,floradanica_2876.tif,Pannaria nebulosa Hffm. / Schäreria lugubris (Smrf. p. p.),1871,Johan Lange,Laver,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,Psora cinereorufa (Schär.).,free
2877,floradanica_2877.tif,Rinodina Conradi Körb. / Rinodina turfacea (Wahlenb.) Körb. / Rinodina ocellata (Flörk.) Be. et Rostr.,1871,Johan Lange,Laver,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,Buellia verruculosa (Borr.) Th. Fr.,free
2878,floradanica_2878.tif,Gyalecta foveolaris (Wahlenb.) Ach. / Bilimbia leucococcoides  Nyl. / Thelotrema lepadinum Ach.,1871,Johan Lange,Laver,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2879,floradanica_2879.tif,Lopadium fusco-luteum (Dicks.) Mudd. / Lopadium pezizoideum (Ach.) Körb.,1871,Johan Lange,Laver,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,"Lopadium pezizoideum [beta], muscicolum (Smrf) Th. Fr.",free
2880,floradanica_2880.tif,Endocarpum fluviatile (Web.). / Arthopyrenia grisea Körb.,1871,Johan Lange,Ukendt,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 48,,,free
2881,floradanica_2881.tif,Alopecurus nigricans Horn. (Alopecurus ruthenicus Weinm.).,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Poaceae,Alopecurus arundinaceus Poiret in Lam.,free
2882,floradanica_2882.tif,Glyceria conferta Fr.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Poaceae,Puccinellia fasciculata (Torr.) E. P. Bicknell,free
2883,floradanica_2883.tif,Glyceria vilfoidea (And.) Th. Fr. 204),1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Poaceae,Puccinellia phryganodes (Trin.) Scribn. & Merr.,free
2884,floradanica_2884.tif,Poa abbreviata R. Br.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Poaceae,Poa abbreviata R. Br.,free
2885,floradanica_2885.tif,Poa trichopoda Lge.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Poaceae,Poa arctica R. Br.,free
2886,floradanica_2886.tif,Potamogeton Zizii Mert. et Koch.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Potamogetonaceae,Potamogeton zizii  Mert. & Koch.,free
2887,floradanica_2887.tif,Potamogeton polygonifolius Pourr. (potamogeton oblongus Viv.).,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Potamogetonaceae,Potamogeton polygonifolius Pourret,free
2888,floradanica_2888.tif,Potamogeton decipiens Nolt.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Potamogetonaceae,Potamogeton x salicifolia Wolfg.,free
2889,floradanica_2889.tif,Potamogeton rutilus Wolfg.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Potamogetonaceae,Potamogeton rutilus Wolfg.,free
2890,floradanica_2890.tif,Potamogeton trichoides Cham.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Potamogetonaceae,Potamogeton trichoides Cham. & Schlecht.,free
2891,floradanica_2891.tif,Polemonium humile Willd. (polemonium pulchellum Bge.).,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Polemoniaceae,Polemonium  boreale Adams.,free
2892,floradanica_2892.tif,Ribes Schlechtendalii Lge. 206),1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Grossulariaceae,Ribes spicatum E. Robson,free
2893,floradanica_2893.tif,Cuscuta Trifolii Bab.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Cuscutaceae,Cuscuta epithymum (L.) L. ssp. trifolii (Bab.) Hegi,free
2894,floradanica_2894.tif,Blitum botryoides (Sm.) Drej.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Chenopodiaceae,Chenopodium botryodes Sm. in Sowerby,free
2895,floradanica_2895.tif,"Carum Carvi L. [beta], atrorubens Lge.",1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Apiaceae,Carum carvi L.,free
2896,floradanica_2896.tif,Rumex thysoides Desf.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Polygonaceae,Rumex thyrsiflorus Fingerh.,free
2897,floradanica_2897.tif,Epilobium lineare Mühl.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Onagraceae,Epilobium davuricum Fischer ex Hornem. ssp. arcticum (Sam.) ?,free
2898,floradanica_2898.tif,Epilobium pubescens var ramosissima Lge.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Onagraceae,Epilobium parviflorum Schreber,free
2899,floradanica_2899.tif,"Epilobium hirsutum [beta], micranthum Lge. 208)",1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Onagraceae,Epilobium hirsutum L.,free
2900,floradanica_2900.tif,Epilobium purpureum Fr.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Onagraceae,Epilobium montanum x parviflorum,free
2901,floradanica_2901.tif,"Chamaenerium latifolium [beta], ambiguum Th. Fr. et Lge.",1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Onagraceae,Epilobium angustifolium x latifolium,free
2902,floradanica_2902.tif,"Chamaenerium latifolium [gamma], tenuiflorum Th. Fr. et Lge.",1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Onagraceae,Epilobium latifolium L.,free
2903,floradanica_2903.tif,Alsine propinqua Richards.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Caryophyllaceae,Minuartia rubella (Wahlenb.) Hiern.,free
2904,floradanica_2904.tif,Rubus silvaticus Whe. et N. E.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Rosaceae,Rubus sp.,free
2905,floradanica_2905.tif,Rubus slescicensis Lge. 211),1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Rosaceae,Rubus sp.,free
2906,floradanica_2906.tif,Rosa inodora Fr.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Rosaceae,Rosa sp.,free
2907,floradanica_2907.tif,Rosa pomifera Herm.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Rosaceae,Rosa sp.,free
2908,floradanica_2908.tif,Geum pallidum C. A. Mey. 212),1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Rosaceae,Geum sp.,free
2909,floradanica_2909.tif,Batrachium salsuginosum Dmrt.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Ranunculaceae,Ranunculus fluitans Lam.,free
2910,floradanica_2910.tif,Euphrasia officinalis L. var. latifolia (Pursch.).,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Scrophulariaceae,Euphrasia frigida Pugsley var. frigida,free
2911,floradanica_2911.tif,Arabis hirsuta Scop. var. glabra L.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Brassicaceae,Arabis hirsuta (L.) Scop. var. glaberrima Wahlenberg,free
2912,floradanica_2912.tif,Draba muralis L.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Brassicaceae,Draba muralis L.,free
2913,floradanica_2913.tif,Hieracium Pilosella L. var. intricata Lge. 213),1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Asteraceae,Hieracium pilosella L.,free
2914,floradanica_2914.tif,Hieracium Blyttianum Fr. 214),1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Asteraceae,Hieracium sp.,free
2915,floradanica_2915.tif,Lappa tomentosa var. denudata Lge.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Asteraceae,Arctium tomentosum Miller,free
2916,floradanica_2916.tif,Betula verrucosa var. arbuscula Fr. / Betula verrucosa var. dalecarlica (L.).,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Betulaceae,Betula pendula Roth,free
2917,floradanica_2917.tif,Betula odorata var. parvifolia Wimm. (var. microphylla Hartm.).,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Betulaceae,Betula pubescens Ehrh.,free
2918,floradanica_2918.tif,Betula odorata var. tortuosa Ledeb. (var. Friesii Rgl.).,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Betulaceae,Betula pubescens Ehrh. ssp. czerepanovii  (Orlova),free
2919,floradanica_2919.tif,Salix daphnioides Vill.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Salicaceae,Salix daphnoides Vill. ssp. daphnoides,free
2920,floradanica_2920.tif,Salix sarmentacea car rotundifolia And. 215),1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Salicaceae,Salix sp.,free
2921,floradanica_2921.tif,Woodsia glabella R. Br. / Woodsia hyperborea R. Br.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Athyriaceae,Woodsia glabella R. Br. ex Richardson in Franklin ssp. glabella,free
2922,floradanica_2922.tif,Botrychium matricariaefolium A. Br. / Botrychium lanceolatum (Gmel.) Ångstr.,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Ophioglossaceae,Botrychium matricariifolium (Retz.) A. Braun ex Koch,free
2923,floradanica_2923.tif,Equisetum scirpoides Michx. (Equisetum reptans Wahlenb.).,1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Equisetaceae,Equisetum scirpoides Michx.,free
2924,floradanica_2924.tif,Equisetum arvense var. decumbens Mey. 216),1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Equisetaceae,Equisetum arvense L.,free
2925,floradanica_2925.tif,"Equisetum limosum (L.) [alfa], Linnaeanum Doell.",1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Equisetaceae,Equisetum fluviatile L.,free
2926,floradanica_2926.tif,"Equisetum limosum (L.) [beta], polystachyum Brÿckn.",1877,Johan Lange,Karplanter,Digitale Samlinger: Billeder:Særudgivelser:Flora Danica:Hæfte:Hft. 49,Equisetaceae,Equisetum fluviatile L.,free
